Time (sec),Load of Online Machines(%), Lowest Load(%), Highest Load(%), # of Requests,Powered BED Count,Group Power(w),Active BED Count,S3 Powered Count,Online BED Count,Group Power Factor (%),Average CPU Core Temp. (°c), Hottest CPU Core Temp. (°c),WC Average CPU Core Temp (°c), WC Hottest CPU Core Temp (°c),Capacity Used(%),I/O Load of Online Machines(%),I/O Capacity Used(%), # Batch Jobs
6796.5,57.63,15.03,63.9,0,44,7183,41,0,41,0.717846,60,73,0,2810179280,0,0,0,0
6797.5,58.52,15.67,64.81,0,44,7237,41,0,41,0.718154,60,74,0,2810179280,0,0,0,0
6798.5,57.66,16.44,63.82,0,44,7241,41,0,41,0.717846,60,74,0,2810179280,0,0,0,0
6799.5,58.71,13.56,64.44,0,44,7241,41,0,41,0.717846,60,73,0,2810179280,0,0,0,0
6800.5,58.14,14.78,66.16,0,44,7242,41,0,41,0.718769,60,74,0,2810179280,0,0,0,0
6801.5,58.6,18.39,64.71,0,44,7264,41,0,41,0.718769,60,74,0,2810179280,0,0,0,0
6802.5,58.58,14.15,65.27,0,44,7264,41,0,41,0.718769,60,75,0,2810179280,0,0,0,0
6803.5,58.1,14.43,68.87,0,44,7272,41,0,41,0.718308,60,74,0,2810179280,0,0,0,0
6804.5,57.04,1.06,65.67,0,48,7362,42,0,42,0.722424,59,74,0,2810179280,0,0,0,0
6805.5,57.53,0.72,64.78,0,48,7359,42,0,42,0.722576,59,74,0,2810179280,0,0,0,0
6806.5,57.39,3.7,64.97,0,48,7361,42,0,42,0.728485,59,74,0,2810179280,0,0,0,0
6807.5,57.21,9.09,64.91,0,48,7356,42,0,42,0.727879,59,74,0,2810179280,0,0,0,0
6808.5,57.6,3.91,65.65,0,48,7375,42,0,42,0.757576,59,75,0,2810179280,0,0,0,0
6809.5,57.83,9.3,67.08,0,48,7380,42,0,42,0.757424,59,75,0,2810179280,0,0,0,0
6810.5,57.8,8.69,65.29,0,48,7380,42,0,42,0.758182,59,74,0,2810179280,0,0,0,0
6811.5,57.67,15.25,64.93,0,48,7587,42,0,42,0.765152,59,75,0,2810179280,0,0,0,0
6812.5,58,13.08,67.36,0,48,7631,42,0,42,0.769091,59,74,0,2810179280,0,0,0,0
6813.5,57.65,14.76,64.81,0,48,7758,42,0,42,0.762576,59,74,0,2810179280,0,0,0,0
6814.5,57.91,14.46,64.58,0,48,7759,42,0,42,0.761818,59,75,0,2810179280,0,0,0,0
6815.5,58.14,12.93,64.85,0,48,7759,42,0,42,0.761818,59,74,0,2810179280,0,0,0,0
6816.5,57.79,14.6,66.06,0,48,7894,42,0,42,0.763182,60,74,0,2810179280,0,0,0,0
6817.5,58.1,13.09,65.84,0,48,7896,42,0,42,0.764394,60,75,0,2810179280,0,0,0,0
6818.5,58.16,15.23,65.31,0,48,7896,42,0,42,0.764394,60,75,0,2810179280,0,0,0,0
6819.5,58.41,14.52,64.81,0,48,7907,42,0,42,0.764697,60,75,0,2810179280,0,0,0,0
6820.6,58.3,14.04,64.93,0,48,7916,42,0,42,0.771061,60,74,0,2810179280,0,0,0,0
6821.6,58.64,14.85,66.56,0,48,7921,42,0,42,0.770455,60,74,0,2810179280,0,0,0,0
6822.6,58.58,15.39,66.95,0,48,7921,42,0,42,0.770455,60,74,0,2810179280,0,0,0,0
6823.6,58.75,15.63,66.16,0,48,7937,42,0,42,0.764697,60,75,0,2810179280,0,0,0,0
6824.6,58.28,14.13,65.88,0,48,7912,42,0,42,0.764697,60,75,0,2810179280,0,0,0,0
6825.6,58.59,14.46,65.11,0,48,7912,42,0,42,0.764697,60,75,0,2810179280,0,0,0,0
6826.6,58.5,14.59,65.26,0,48,7912,42,0,42,0.764697,60,75,0,2810179280,0,0,0,0
6827.6,57.55,0.41,66.92,0,52,8023,43,0,43,0.76194,59,75,0,2810179280,0,0,0,0
6828.6,57.15,0.41,64.98,0,52,8013,43,0,43,0.761045,59,75,0,2810179280,0,0,0,0
6829.6,57.28,6.77,66.77,0,52,8013,43,0,43,0.761045,59,74,0,2810179280,0,0,0,0
6830.6,57.18,10.4,67.56,0,52,7987,43,0,43,0.76597,59,75,0,2810179280,0,0,0,0
6831.6,56.9,12.52,65.72,0,52,7992,43,0,43,0.773284,59,75,0,2810179280,0,0,0,0
6832.6,57.12,11.76,64.66,0,52,7990,43,0,43,0.773134,59,75,0,2810179280,0,0,0,0
6833.6,56.8,14.08,66.97,0,52,7990,43,0,43,0.773134,59,75,0,2810179280,0,0,0,0
6834.6,56.54,12.9,65.34,0,52,8195,43,0,43,0.800149,59,75,0,2810179280,0,0,0,0
6835.6,56.69,12.37,68.13,0,52,8230,43,0,43,0.81194,59,75,0,2810179280,0,0,0,0
6836.6,56.77,14.08,64.67,0,52,8222,43,0,43,0.81194,59,75,0,2810179280,0,0,0,0
6837.6,56.98,13.54,65.19,0,52,8284,43,0,43,0.809104,59,75,0,2810179280,0,0,0,0
6838.6,56.55,13.37,66.08,0,52,8484,43,0,43,0.810299,59,75,0,2810179280,0,0,0,0
6839.6,57.21,14.98,64.74,0,52,8484,43,0,43,0.810299,59,75,0,2810179280,0,0,0,0
6840.6,56.13,14.18,63.59,0,52,8488,43,0,43,0.810448,59,75,0,2810179280,0,0,0,0
6841.6,56.83,13.62,65.7,0,52,8526,43,0,43,0.816716,59,75,0,2810179280,0,0,0,0
6842.6,56.24,14.21,63.82,0,52,8560,43,0,43,0.816567,59,75,0,2810179280,0,0,0,0
6843.6,56.52,16.01,65.74,0,52,8555,43,0,43,0.816418,59,75,0,2810179280,0,0,0,0
6844.6,56.39,13.28,63.64,0,52,8567,43,0,43,0.816119,59,75,0,2810179280,0,0,0,0
6845.6,56.12,15.01,64.99,0,52,8544,43,0,43,0.815522,59,76,0,2810179280,0,0,0,0
6846.6,56.31,13.36,66.05,0,52,8518,43,0,43,0.815224,59,75,0,2810179280,0,0,0,0
6847.6,55.88,14.07,63.75,0,52,8518,43,0,43,0.815224,59,75,0,2810179280,0,0,0,0
6848.6,56.04,14.1,65.01,0,52,8503,43,0,43,0.814925,59,76,0,2810179280,0,0,0,0
6849.6,55.61,15.26,65.11,0,52,8504,43,0,43,0.81597,59,76,0,2810179280,0,0,0,0
6850.6,55.8,13.74,63.35,0,52,8504,43,0,43,0.81597,59,76,0,2810179280,0,0,0,0
6851.6,55.59,13.78,64.41,0,52,8493,43,0,43,0.815821,59,75,0,2810179280,0,0,0,0
6852.6,55.7,14.27,64.33,0,52,8529,43,0,43,0.81597,59,76,0,2810179280,0,0,0,0
6853.6,55.72,14.72,64.49,0,52,8529,43,0,43,0.81597,60,76,0,2810179280,0,0,0,0
6854.6,55.48,13.76,62.8,0,52,8538,43,0,43,0.816119,60,76,0,2810179280,0,0,0,0
6855.6,55.79,12.71,64.22,0,52,8539,43,0,43,0.816119,60,76,0,2810179280,0,0,0,0
6856.6,55.53,14.8,62.68,0,52,8506,43,0,43,0.816418,59,76,0,2810179280,0,0,0,0
6857.6,55.91,14.07,64.22,0,52,8508,43,0,43,0.816418,60,76,0,2810179280,0,0,0,0
6858.6,55.05,14.07,63,0,52,8500,43,0,43,0.811343,59,76,0,2810179280,0,0,0,0
6859.6,55.65,14.66,63.13,0,52,8492,43,0,43,0.811045,60,76,0,2810179280,0,0,0,0
6860.6,55.04,12.86,64.66,0,52,8500,43,0,43,0.811343,59,76,0,2810179280,0,0,0,0
6861.6,55.2,13.31,62.18,0,52,8500,43,0,43,0.811343,59,76,0,2810179280,0,0,0,0
6862.6,54.9,14.06,62.2,0,52,8504,43,0,43,0.817015,60,76,0,2810179280,0,0,0,0
6863.6,55.31,14.41,64.32,0,52,8492,43,0,43,0.816418,59,76,0,2810179280,0,0,0,0
6864.6,54.68,14.64,66.29,0,52,8492,43,0,43,0.816418,59,76,0,2810179280,0,0,0,0
6865.6,55.77,15.14,63.74,0,52,8494,43,0,43,0.815821,60,76,0,2810179280,0,0,0,0
6866.6,54.71,14.33,64.17,0,52,8495,43,0,43,0.815224,60,76,0,2810179280,0,0,0,0
6867.6,54.98,14.41,63.67,0,52,8498,43,0,43,0.815373,60,76,0,2810179280,0,0,0,0
6868.6,54.81,14.55,64.33,0,52,8498,43,0,43,0.815373,60,76,0,2810179280,0,0,0,0
6869.6,55.17,14.65,64.52,0,52,8481,43,0,43,0.815672,59,76,0,2810179280,0,0,0,0
6870.6,54.15,14.34,66.47,0,52,8487,43,0,43,0.816119,60,77,0,2810179280,0,0,0,0
6871.6,55.26,13.42,64.84,0,52,8487,43,0,43,0.816119,60,76,0,2810179280,0,0,0,0
6872.6,53.73,14.11,65.03,0,52,8474,43,0,43,0.81597,60,76,0,2810179280,0,0,0,0
6873.6,55.03,14.83,66.63,0,52,8490,43,0,43,0.816119,60,76,0,2810179280,0,0,0,0
6874.6,54.43,15.12,66.04,0,52,8490,43,0,43,0.816119,60,76,0,2810179280,0,0,0,0
6875.6,54.08,14.23,61.95,0,52,8470,43,0,43,0.81597,60,76,0,2810179280,0,0,0,0
6876.6,54.41,14.08,68.31,0,52,8466,43,0,43,0.81597,60,77,0,2810179280,0,0,0,0
6877.6,54.24,12.75,64.78,0,52,8456,43,0,43,0.815821,60,77,0,2810179280,0,0,0,0
6878.6,54.53,13.47,63.03,0,52,8448,43,0,43,0.815821,60,76,0,2810179280,0,0,0,0
6879.6,54.2,14.41,66.13,0,52,8437,43,0,43,0.816269,60,76,0,2810179280,0,0,0,0
6880.6,53.91,12.78,61.87,0,52,8459,43,0,43,0.816269,60,77,0,2810179280,0,0,0,0
6881.6,54.58,12.96,64.94,0,52,8451,43,0,43,0.81597,60,77,0,2810179280,0,0,0,0
6882.6,54.19,13.77,64.35,0,52,8451,43,0,43,0.81597,60,77,0,2810179280,0,0,0,0
6883.6,53.94,14.88,68.16,0,52,8470,43,0,43,0.810149,60,77,0,2810179280,0,0,0,0
6884.6,54.35,14.11,63.03,0,52,8438,43,0,43,0.810448,60,76,0,2810179280,0,0,0,0
6885.6,53.86,14.28,63.29,0,52,8435,43,0,43,0.810448,60,76,0,2810179280,0,0,0,0
6886.6,53.95,13.97,64.32,0,52,8424,43,0,43,0.810448,60,76,0,2810179280,0,0,0,0
6887.6,54.19,13.21,64.22,0,52,8416,43,0,43,0.815522,60,77,0,2810179280,0,0,0,0
6888.6,53.52,14.22,62.99,0,52,8416,43,0,43,0.815522,60,77,0,2810179280,0,0,0,0
6889.6,53.54,13.6,64.09,0,52,8430,43,0,43,0.81597,60,77,0,2810179280,0,0,0,0
6890.6,53.41,14.98,64.55,0,52,8430,43,0,43,0.816269,60,77,0,2810179280,0,0,0,0
6891.6,53.66,13.88,62.62,0,52,8427,43,0,43,0.817015,60,77,0,2810179280,0,0,0,0
6892.6,53.61,13.61,62.92,0,52,8424,43,0,43,0.816567,60,77,0,2810179280,0,0,0,0
6893.6,53.75,14.37,62.38,0,52,8420,43,0,43,0.816567,60,77,0,2810179280,0,0,0,0
6894.6,53.43,13.86,63.05,0,52,8435,43,0,43,0.810448,60,77,0,2810179280,0,0,0,0
6895.6,53.47,13.16,60.56,0,52,8435,43,0,43,0.810448,60,77,0,2810179280,0,0,0,0
6896.6,53.4,15.51,61.82,0,52,8435,43,0,43,0.810448,60,77,0,2810179280,0,0,0,0
6897.6,53.19,13.74,61.82,0,52,8417,43,0,43,0.815672,60,77,0,2810179280,0,0,0,0
6898.6,53.16,13.07,60.3,0,52,8388,43,0,43,0.815373,60,77,0,2810179280,0,0,0,0
6899.6,52.76,15.16,61.91,0,52,8388,43,0,43,0.815373,60,77,0,2810179280,0,0,0,0
6900.6,53.29,12.84,61.42,0,52,8397,43,0,43,0.815522,60,77,0,2810179280,0,0,0,0
6901.6,53.16,13.53,61.28,0,52,8386,43,0,43,0.815373,60,77,0,2810179280,0,0,0,0
6902.6,52.7,12.99,59.41,0,52,8370,43,0,43,0.815224,60,77,0,2810179280,0,0,0,0
6903.6,53.04,14.2,65.08,0,52,8370,43,0,43,0.815224,60,77,0,2810179280,0,0,0,0
6904.6,52.83,15.38,59.15,0,52,8367,43,0,43,0.814925,60,77,0,2810179280,0,0,0,0
6905.6,56.28,51.51,61.03,0,52,7970,39,0,40,0.807813,61,77,0,2810179280,0,0,0,0
6906.7,57.71,54.43,61.9,0,52,7970,39,0,40,0.807813,62,77,0,2810179280,0,0,0,0
6907.7,57.34,52.86,60.8,0,52,7970,39,0,40,0.807813,62,77,0,2810179280,0,0,0,0
6908.7,58.01,52.94,62.45,0,52,7920,39,0,40,0.802344,62,77,0,2810179280,0,0,0,0
6909.7,57.28,52.73,62.84,0,52,7909,39,0,40,0.802031,62,77,0,2810179280,0,0,0,0
6910.7,57.6,53.04,65.04,0,52,7909,39,0,40,0.802031,62,77,0,2810179280,0,0,0,0
6911.7,57.51,52.2,63.74,0,52,7898,39,0,40,0.807969,62,77,0,2810179280,0,0,0,0
6912.7,52.98,0.22,63.54,0,52,7837,42,0,43,0.808125,59,77,0,2810179280,0,0,0,0
6913.7,53.33,0.19,63.22,0,52,7852,42,0,43,0.808125,59,77,0,2810179280,0,0,0,0
6914.7,51.83,2.12,62.92,0,52,7852,43,0,44,0.808125,58,77,0,2810179280,0,0,0,0
6915.7,52.14,0.9,61.29,0,52,7854,43,0,44,0.807344,58,77,0,2810179280,0,0,0,0
6916.7,52.61,0.35,61.47,0,52,7869,43,0,44,0.807344,58,77,0,2810179280,0,0,0,0
6917.7,52.18,6.98,60.26,0,52,7879,39,0,44,0.807344,58,78,0,2810179280,0,0,0,0
6918.7,56.97,13.16,63.41,0,52,7867,39,0,44,0.807344,58,77,0,2810179280,0,0,0,0
6919.7,57,29.44,63.05,0,52,7852,39,0,44,0.807344,58,78,0,2810179280,0,0,0,0
6920.7,56.76,40.7,67.39,0,52,7852,39,0,44,0.807344,58,78,0,2810179280,0,0,0,0
6921.7,56.99,48.15,63.32,0,52,7840,39,0,44,0.807188,58,78,0,2810179280,0,0,0,0
6922.7,56.57,51.42,62.32,0,52,7837,39,0,44,0.801875,58,77,0,2810179280,0,0,0,0
6923.7,57.04,52.22,67.03,0,52,7837,39,0,44,0.801875,58,77,0,2810179280,0,0,0,0
6924.7,56.61,51.77,64.17,0,52,7842,39,0,44,0.801719,58,78,0,2810179280,0,0,0,0
6925.7,56.56,50.23,64.06,0,52,7755,39,0,44,0.807031,58,78,0,2810179280,0,0,0,0
6926.7,56.48,48.11,64.76,0,52,7851,39,0,44,0.806875,58,78,0,2810179280,0,0,0,0
6927.7,56.44,51.59,62.23,0,52,7840,39,0,44,0.806719,58,77,0,2810179280,0,0,0,0
6928.7,56.45,51.26,62.49,0,52,7840,39,0,44,0.806719,58,77,0,2810179280,0,0,0,0
6929.7,55.64,51.23,63.4,0,52,7793,39,0,44,0.80125,58,77,0,2810179280,0,0,0,0
6930.7,56.12,50.71,61.47,0,52,7793,39,0,44,0.80125,58,78,0,2810179280,0,0,0,0
6931.7,55.83,50.96,62.41,0,52,7793,39,0,44,0.80125,58,78,0,2810179280,0,0,0,0
6932.7,56.96,51.08,64.37,0,52,7768,39,0,44,0.806406,58,78,0,2810179280,0,0,0,0
6933.7,50.56,0.2,61.24,0,52,7735,43,0,48,0.80625,55,78,0,2810179280,0,0,0,0
6934.7,51.45,0.22,62.65,0,52,7735,43,0,48,0.80625,55,78,0,2810179280,0,0,0,0
6935.7,51.35,1.49,60.18,0,52,7728,39,0,48,0.806406,55,78,0,2810179280,0,0,0,0
6936.7,56.04,1.85,66.33,0,52,7735,39,0,48,0.806406,55,78,0,2810179280,0,0,0,0
6937.7,55.89,1.22,65.22,0,52,7728,39,0,48,0.806563,55,78,0,2810179280,0,0,0,0
6938.7,55.79,10.1,64.06,0,52,7730,39,0,48,0.80625,55,78,0,2810179280,0,0,0,0
6939.7,56.03,37.56,62.98,0,52,7723,39,0,48,0.80625,55,78,0,2810179280,0,0,0,0
6940.7,56.76,39.07,65.49,0,52,7664,39,0,48,0.80625,55,78,0,2810179280,0,0,0,0
6941.7,55.65,44.21,63.2,0,52,7599,39,0,48,0.805625,55,78,0,2810179280,0,0,0,0
6942.7,55.4,48.45,61.63,0,52,7599,39,0,48,0.805625,55,78,0,2810179280,0,0,0,0
6943.7,55.41,50.31,61.36,0,52,7631,39,0,48,0.800781,55,78,0,2810179280,0,0,0,0
6944.7,55.42,51.35,63.24,0,52,7631,39,0,48,0.800781,55,78,0,2810179280,0,0,0,0
6945.7,55.38,51.27,59.68,0,52,7631,39,0,48,0.800781,55,78,0,2810179280,0,0,0,0
6946.7,55.85,52.28,61.51,0,52,7707,39,0,48,0.801406,55,78,0,2810179280,0,0,0,0
6947.7,56.28,50.29,60.81,0,52,7707,39,0,48,0.800625,55,78,0,2810179280,0,0,0,0
6948.7,55.79,51.09,60.91,0,52,7707,39,0,48,0.800625,55,78,0,2810179280,0,0,0,0
6949.7,57.01,51.45,61.06,0,52,7709,39,0,48,0.800625,55,78,0,2810179280,0,0,0,0
6950.7,56.04,52.68,64.32,0,52,7651,39,0,48,0.805625,55,78,0,2810179280,0,0,0,0
6951.7,56.44,50.87,62.27,0,52,7649,39,0,48,0.805469,55,78,0,2810179280,0,0,0,0
6952.7,57.05,52.95,61.44,0,52,7649,39,0,48,0.805469,56,78,0,2810179280,0,0,0,0
6953.7,56.16,52.03,62.35,0,52,7649,39,0,48,0.805469,56,78,0,2810179280,0,0,0,0
6954.7,57.21,51.44,62.01,0,52,7665,39,0,48,0.805938,56,78,0,2810179280,0,0,0,0
6955.7,56.65,52.85,62.5,0,52,7665,39,0,48,0.805938,56,78,0,2810179280,0,0,0,0
6956.7,54.94,0,63.08,0,52,7665,41,0,50,0.805938,55,78,0,2810179280,0,0,0,0
6957.7,54.2,0.61,62,0,52,7655,41,0,50,0.805625,54,78,0,2810179280,0,0,0,0
6958.7,52.64,0,63.34,0,52,7648,43,0,52,0.805625,54,78,0,2810179280,0,0,0,0
6959.7,52.42,1.88,65.59,0,52,7651,39,0,52,0.805625,53,78,0,2810179280,0,0,0,0
6960.7,57.12,0.56,68.54,0,52,7651,39,0,52,0.805625,53,78,0,2810179280,0,0,0,0
6961.7,57.45,1.08,68.49,0,52,7655,39,0,52,0.806563,53,78,0,2810179280,0,0,0,0
6962.7,58.03,8.43,68.77,0,52,7676,39,0,52,0.806563,53,78,0,2810179280,0,0,0,0
6963.7,57.88,17.37,66.08,0,52,7676,39,0,52,0.806563,53,78,0,2810179280,0,0,0,0
6964.7,59.03,38.32,64.92,0,52,7714,39,0,52,0.80625,53,78,0,2810179280,0,0,0,0
6965.7,57.86,33.58,63.8,0,51,7707,39,0,51,0.805938,53,78,0,2810179280,0,0,0,0
6966.7,59.11,45.8,68.6,0,51,7653,39,0,51,0.805,53,78,0,2810179280,0,0,0,0
6967.7,58.41,53.78,64.15,0,51,7633,39,0,51,0.805,53,78,0,2810179280,0,0,0,0
6968.7,59.55,54.92,66.12,0,51,7749,39,0,51,0.800469,53,78,0,2810179280,0,0,0,0
6969.9,53.38,0.18,66.33,0,51,7749,43,0,51,0.800469,53,78,0,2810179280,0,0,0,0
6970.9,54.21,0.16,67.76,0,51,7613,43,0,51,0.800313,53,78,0,2810179280,0,0,0,0
6971.9,53.62,0.21,64.49,0,51,7671,43,0,51,0.806406,53,78,0,2810179280,0,0,0,0
6972.9,54.73,10.49,65.07,0,51,7671,43,0,51,0.806406,53,78,0,2810179280,0,0,0,0
6973.9,54.35,15.99,64,0,51,7658,43,0,51,0.806406,54,78,0,2810179280,0,0,0,0
6974.9,55.08,29.16,63.71,0,51,7640,43,0,51,0.806563,54,78,0,2810179280,0,0,0,0
6975.9,54.8,33.37,63.93,0,51,7688,43,0,51,0.796406,54,78,0,2810179280,0,0,0,0
6976.9,55.81,40.09,62.74,0,51,7685,43,0,51,0.796406,54,77,0,2810179280,0,0,0,0
6977.9,55.83,37.31,64.46,0,51,7685,43,0,51,0.796406,54,77,0,2810179280,0,0,0,0
6978.9,55.94,51.96,62.89,0,51,7637,43,0,51,0.797656,54,77,0,2810179280,0,0,0,0
6979.9,55.79,49.04,62.36,0,51,7637,43,0,51,0.797656,54,78,0,2810179280,0,0,0,0
6980.9,55.93,51.31,61.92,0,51,7637,43,0,51,0.797656,54,78,0,2810179280,0,0,0,0
6981.9,55.94,50.87,60.28,0,51,7635,43,0,51,0.7975,54,78,0,2810179280,0,0,0,0
6982.9,56.28,51.62,61.42,0,51,7697,43,0,51,0.791406,54,78,0,2810179280,0,0,0,0
6983.9,56.47,52.05,61.22,0,51,7697,43,0,51,0.791406,54,78,0,2810179280,0,0,0,0
6984.9,56.47,51.65,61.33,0,51,7712,43,0,51,0.79125,54,78,0,2810179280,0,0,0,0
6985.9,57.01,51.94,64.12,0,51,7721,43,0,51,0.797188,54,77,0,2810179280,0,0,0,0
6986.9,57.04,51.03,64.61,0,51,7695,43,0,51,0.796719,54,78,0,2810179280,0,0,0,0
6987.9,56.76,51.1,61.87,0,51,7695,43,0,51,0.796719,54,78,0,2810179280,0,0,0,0
6988.9,57.13,52.29,64.43,0,51,7695,43,0,51,0.796719,54,77,0,2810179280,0,0,0,0
6989.9,57.26,50.86,65.39,0,51,7716,43,0,51,0.79625,54,78,0,2810179280,0,0,0,0
6990.9,57.63,52.1,63.85,0,51,7719,43,0,51,0.796563,54,78,0,2810179280,0,0,0,0
6991.9,56.69,51.17,61.05,0,51,7719,43,0,51,0.796563,54,77,0,2810179280,0,0,0,0
6992.9,58.28,52.85,63.54,0,51,7732,43,0,51,0.792344,54,77,0,2810179280,0,0,0,0
6993.9,57.13,53.78,62.33,0,51,7732,43,0,51,0.792344,54,77,0,2810179280,0,0,0,0
6994.9,58.41,53.98,62.74,0,51,7707,43,0,51,0.792344,55,78,0,2810179280,0,0,0,0
6995.9,57.33,52.69,61.96,0,49,7707,43,0,49,0.792344,55,77,0,2810179280,0,0,0,0
6996.9,58.22,54.87,62.21,0,47,7729,43,0,47,0.791094,55,77,0,2810179280,0,0,0,0
6997.9,58.09,54.97,61.59,0,47,7744,43,0,47,0.790938,55,77,0,2810179280,0,0,0,0
6998.9,58.19,53.39,62.7,0,47,7753,43,0,47,0.791406,55,77,0,2810179280,0,0,0,0
6999.9,58.58,53.27,67.61,0,47,7758,43,0,47,0.797813,55,77,0,2810179280,0,0,0,0
7000.9,58.37,53.65,63.06,0,47,7757,43,0,47,0.797813,55,78,0,2810179280,0,0,0,0
7001.9,59.18,52.86,65.41,0,47,7757,43,0,47,0.797813,55,78,0,2810179280,0,0,0,0
7002.9,53.56,0.16,64.6,0,47,7760,47,0,47,0.798125,55,78,0,2810179280,0,0,0,0
7003.9,54.4,0.18,66.08,0,47,7761,47,0,47,0.798125,55,77,0,2810179280,0,0,0,0
7004.9,53.64,0.76,63.42,0,47,7761,47,0,47,0.798125,55,77,0,2810179280,0,0,0,0
7005.9,54.4,2.99,62.74,0,47,7764,47,0,47,0.779531,55,77,0,2810179280,0,0,0,0
7006.9,54.36,13.29,64.25,0,47,7736,47,0,47,0.760469,55,77,0,2810179280,0,0,0,0
7007.9,54.39,18.35,64.46,0,47,7736,47,0,47,0.760469,56,77,0,2810179280,0,0,0,0
7008.9,54.51,29.16,62.57,0,47,7584,47,0,47,0.758125,56,77,0,2810179280,0,0,0,0
7009.9,54.94,32.07,61.78,0,47,7584,47,0,47,0.758125,56,77,0,2810179280,0,0,0,0
7010.9,54.42,44.99,62.55,0,47,7501,47,0,47,0.756406,56,77,0,2810179280,0,0,0,0
7011.9,55.02,51.18,61.72,0,47,7465,47,0,47,0.75625,56,77,0,2810179280,0,0,0,0
7012.9,54.34,49.68,61.44,0,47,7465,47,0,47,0.75625,56,77,0,2810179280,0,0,0,0
7013.9,54.74,49.93,58.74,0,47,7440,47,0,47,0.756875,56,76,0,2810179280,0,0,0,0
7014.9,54.85,51.8,58.89,0,47,7486,47,0,47,0.757344,56,76,0,2810179280,0,0,0,0
7015.9,54.63,51.96,59.22,0,47,7486,47,0,47,0.757344,56,76,0,2810179280,0,0,0,0
7016.9,54.64,49.85,62.15,0,47,7507,47,0,47,0.757344,56,77,0,2810179280,0,0,0,0
7017.9,54.95,51.76,59.06,0,47,7487,47,0,47,0.75,56,77,0,2810179280,0,0,0,0
7018.9,54.19,51.04,59.61,0,47,7578,47,0,47,0.75,56,77,0,2810179280,0,0,0,0
7019.9,54.88,51.69,58.68,0,47,7586,47,0,47,0.749688,56,77,0,2810179280,0,0,0,0
7020.9,54.13,51.14,58.45,0,47,7593,47,0,47,0.75625,56,77,0,2810179280,0,0,0,0
7021.9,54.54,51.08,57.5,0,47,7583,47,0,47,0.756094,56,77,0,2810179280,0,0,0,0
7022.9,54.54,51.35,57.82,0,47,7583,47,0,47,0.756094,56,77,0,2810179280,0,0,0,0
7023.9,54.84,52.01,58.97,0,47,7579,47,0,47,0.756563,56,77,0,2810179280,0,0,0,0
7024.9,54.27,51.48,58.65,0,47,7577,47,0,47,0.757031,56,77,0,2810179280,0,0,0,0
7025.9,53.9,50.46,58.88,0,47,7577,47,0,47,0.757031,56,77,0,2810179280,0,0,0,0
7026.9,54.48,51.33,59.36,0,47,7581,47,0,47,0.75625,56,77,0,2810179280,0,0,0,0
7027.9,53.71,49.8,58.87,0,47,7574,47,0,47,0.755938,56,77,0,2810179280,0,0,0,0
7028.9,54.19,50.8,61.43,0,47,7574,47,0,47,0.755938,56,77,0,2810179280,0,0,0,0
7029.9,54.12,50.67,57.7,0,47,7574,47,0,47,0.755938,56,77,0,2810179280,0,0,0,0
7030.9,54.22,50.84,57.42,0,47,7566,47,0,47,0.755625,57,77,0,2810179280,0,0,0,0
7031.9,53.67,49.66,58.5,0,47,7538,47,0,47,0.756406,57,77,0,2810179280,0,0,0,0
7032.9,54.26,50.88,57.53,0,47,7529,47,0,47,0.756406,57,77,0,2810179280,0,0,0,0
7033.9,53.83,50.53,56.66,0,47,7529,47,0,47,0.756406,57,77,0,2810179280,0,0,0,0
7034.9,53.8,51.01,60.38,0,47,7538,47,0,47,0.756406,57,77,0,2810179280,0,0,0,0
7035.9,53.91,50.78,58.1,0,47,7547,47,0,47,0.75625,57,76,0,2810179280,0,0,0,0
7036.9,53.98,49.87,58.13,0,47,7547,47,0,47,0.75625,57,76,0,2810179280,0,0,0,0
7037.9,53.74,50.58,59.71,0,47,7547,47,0,47,0.75625,57,77,0,2810179280,0,0,0,0
7038.9,54.03,50.35,58.35,0,47,7566,47,0,47,0.757656,57,76,0,2810179280,0,0,0,0
7039.9,53.78,50.97,57.21,0,47,7566,47,0,47,0.757656,57,76,0,2810179280,0,0,0,0
7040.9,53.68,48.65,58.78,0,47,7547,47,0,47,0.757813,57,76,0,2810179280,0,0,0,0
7041.9,53.51,49.67,58.07,0,47,7547,47,0,47,0.7575,57,76,0,2810179280,0,0,0,0
7042.9,53.58,50.79,57.98,0,47,7550,47,0,47,0.757344,57,76,0,2810179280,0,0,0,0
7044,53.43,49.84,57.72,0,47,7558,47,0,47,0.756875,57,76,0,2810179280,0,0,0,0
7045,55.55,50.81,62.35,0,47,7558,43,0,47,0.756875,57,77,0,2810179280,0,0,0,0
7046,57.27,53.47,63.21,0,47,7566,43,0,47,0.75125,57,76,0,2810179280,0,0,0,0
7047,57.46,52.61,63.09,0,47,7561,43,0,47,0.751563,57,76,0,2810179280,0,0,0,0
7048,57.27,53.14,64.11,0,47,7550,43,0,47,0.751406,57,76,0,2810179280,0,0,0,0
7049,57.46,50.82,62.25,0,47,7466,43,0,47,0.750313,57,76,0,2810179280,0,0,0,0
7050,57.04,51.09,64.51,0,47,7442,43,0,47,0.75,57,76,0,2810179280,0,0,0,0
7051,57.53,53.3,62.98,0,47,7442,43,0,47,0.75,57,76,0,2810179280,0,0,0,0
7052,56.99,52.53,62.04,0,47,7474,43,0,47,0.750156,57,76,0,2810179280,0,0,0,0
